SAGDP4N Compensation of employees 1/,,,,,
(Thousands of dollars) ,,,,,
Bureau of Economic Analysis ,,,,,
State or DC,,,,,
GeoFips,GeoName,LineCode,Description,1997,1998
18000,Indiana,35,    Retail trade,7332416,7762939
18000,Indiana,36,    Transportation and warehousing,3969802,4258590
18000,Indiana,37,      Air transportation,292267,355098
18000,Indiana,38,      Rail transportation,416540,449115
18000,Indiana,39,      Water transportation,98466,96445
18000,Indiana,40,      Truck transportation,1954241,2016231
18000,Indiana,41,      Transit and ground passenger transportation,84658,85069
18000,Indiana,42,      Pipeline transportation,29888,36799
18000,Indiana,43,      Other transportation and support activities,618680,692159
18000,Indiana,44,      Warehousing and storage,475063,527674
18000,Indiana,45,    Information,1748725,1858892
18000,Indiana,46,      Publishing industries (except Internet),600799,644041
18000,Indiana,47,      Motion picture and sound recording industries,74198,78856
18000,Indiana,48,      Broadcasting (except Internet) and telecommunications,948031,1000353
18000,Indiana,49,"      Data processing, hosting, and other information services",125697,135642
18000,Indiana,50,"    Finance, insurance, real estate, rental, and leasing",5557314,6102769
18000,Indiana,51,      Finance and insurance,4689384,5135115
18000,Indiana,52,"        Monetary Authorities- central bank, credit intermediation, and related services",1919084,2081940
18000,Indiana,53,"        Securities, commodity contracts, and other financial investments and related activities",462510,541139
18000,Indiana,54,        Insurance carriers and related activities,2295678,2500259
18000,Indiana,55,"        Funds, trusts, and other financial vehicles",12113,11778
18000,Indiana,56,      Real estate and rental and leasing,867930,967654
18000,Indiana,57,        Real estate,544100,611873
18000,Indiana,58,        Rental and leasing services and lessors of nonfinancial intangible assets,323830,355781
18000,Indiana,59,    Professional and business services,7234652,8129083
18000,Indiana,60,"      Professional, scientific, and technical services",3236095,3692313
18000,Indiana,61,        Legal services,563333,622994
18000,Indiana,62,        Computer systems design and related services,580560,725986
18000,Indiana,63,"        Miscellaneous professional, scientific, and technical services",2092202,2343332
18000,Indiana,64,      Management of companies and enterprises,1595028,1658841
18000,Indiana,65,      Administrative and support and waste management and remediation services,2403528,2777929
18000,Indiana,66,        Administrative and support services,2184812,2535815
18000,Indiana,67,        Waste management and remediation services,218717,242114
18000,Indiana,68,"    Educational services, health care, and social assistance",9667900,10182992
18000,Indiana,69,      Educational services,959172,1027138
18000,Indiana,70,      Health care and social assistance,8708728,9155854
18000,Indiana,71,        Ambulatory health care services,3889272,4069097
18000,Indiana,72,        Hospitals,2927327,3090861
18000,Indiana,73,        Nursing and residential care facilities,1347800,1391475
18000,Indiana,74,        Social assistance,544330,604421
18000,Indiana,75,"    Arts, entertainment, recreation, accommodation, and food services",3395915,3768892
18000,Indiana,76,"      Arts, entertainment, and recreation",851267,997138
18000,Indiana,77,"        Performing arts, spectator sports, museums, and related activities",306697,322819
18000,Indiana,78,"        Amusement, gambling, and recreation industries",544570,674319
18000,Indiana,79,      Accommodation and food services,2544649,2771754
18000,Indiana,80,        Accommodation,352616,389661
18000,Indiana,81,        Food services and drinking places,2192033,2382094
18000,Indiana,82,    Other services (except government and government enterprises),2946428,3184780
18000,Indiana,83,  Government and government enterprises,13807114,14368255
18000,Indiana,84,    Federal civilian,2020155,2079099
18000,Indiana,85,    Military,290669,292770
18000,Indiana,86,    State and local,11496290,11996386
18000,Indiana,,Addenda:,,
18000,Indiana,87,Natural resources and mining,678162,734660
18000,Indiana,88,Trade,12529066,13367301
18000,Indiana,89,Transportation and utilities,5003798,5294545
18000,Indiana,90,Private goods-producing industries 2/,36052356,38695935
18000,Indiana,91,Private services-providing industries 3/,48083798,51889254
19000,Iowa,1,All industry total,43057770,46424550
19000,Iowa,2,  Private industries,35221336,38210186
19000,Iowa,3,"    Agriculture, forestry, fishing, and hunting",363338,419426
19000,Iowa,4,      Farms,310047,363934
19000,Iowa,5,"      Forestry, fishing, and related activities",53291,55492
19000,Iowa,6,"    Mining, quarrying, and oil and gas extraction",81929,89805
19000,Iowa,7,      Oil and gas extraction,(T),(T)
19000,Iowa,8,      Mining (except oil and gas),79770,87450
19000,Iowa,9,      Support activities for mining,(T),(T)
19000,Iowa,10,    Utilities,486490,537714
19000,Iowa,11,    Construction,2183529,2413150
19000,Iowa,12,    Manufacturing,9630804,10365957
19000,Iowa,13,      Durable goods manufacturing,6144395,6617850
19000,Iowa,14,        Wood product manufacturing,301446,345866
19000,Iowa,15,        Nonmetallic mineral product manufacturing,263181,281855
19000,Iowa,16,        Primary metal manufacturing,395728,434364
19000,Iowa,17,        Fabricated metal product manufacturing,810780,895376
19000,Iowa,18,        Machinery manufacturing,1954462,1955814
19000,Iowa,19,        Computer and electronic product manufacturing,672045,757080
19000,Iowa,20,"        Electrical equipment, appliance, and component manufacturing",498442,576724
19000,Iowa,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",675230,745726
19000,Iowa,22,        Other transportation equipment manufacturing,36845,44488
19000,Iowa,23,        Furniture and related product manufacturing,300295,324264
19000,Iowa,24,        Miscellaneous manufacturing,235940,256293
19000,Iowa,25,      Nondurable goods manufacturing,3486409,3748107
19000,Iowa,26,        Food and beverage and tobacco products manufacturing,1799000,1952520
19000,Iowa,27,        Textile mills and textile product mills,27198,28932
19000,Iowa,28,"        Apparel, leather, and allied product manufacturing",105051,107269
19000,Iowa,29,        Paper manufacturing,195030,219828
19000,Iowa,30,        Printing and related support activities,356532,377093
19000,Iowa,31,        Petroleum and coal products manufacturing,22905,23472
19000,Iowa,32,        Chemical manufacturing,369039,393234
19000,Iowa,33,        Plastics and rubber products manufacturing,611654,645759
19000,Iowa,34,    Wholesale trade,2673033,2851128
19000,Iowa,35,    Retail trade,3722491,3865369
19000,Iowa,36,    Transportation and warehousing,1620952,1755742
19000,Iowa,37,      Air transportation,29560,32531
19000,Iowa,38,      Rail transportation,272572,288066
19000,Iowa,39,      Water transportation,12148,12512
19000,Iowa,40,      Truck transportation,798479,864467
19000,Iowa,41,      Transit and ground passenger transportation,27806,29135
19000,Iowa,42,      Pipeline transportation,18187,18243
19000,Iowa,43,      Other transportation and support activities,231007,253393
19000,Iowa,44,      Warehousing and storage,231194,257396
19000,Iowa,45,    Information,1217334,1309225
19000,Iowa,46,      Publishing industries (except Internet),430203,426525
19000,Iowa,47,      Motion picture and sound recording industries,34994,34911
19000,Iowa,48,      Broadcasting (except Internet) and telecommunications,532679,597002
19000,Iowa,49,"      Data processing, hosting, and other information services",219457,250785
19000,Iowa,50,"    Finance, insurance, real estate, rental, and leasing",3324491,3749651
19000,Iowa,51,      Finance and insurance,2988472,3399788
19000,Iowa,52,"        Monetary Authorities- central bank, credit intermediation, and related services",1068690,1239967
19000,Iowa,53,"        Securities, commodity contracts, and other financial investments and related activities",202748,186844
19000,Iowa,54,        Insurance carriers and related activities,1715732,1971688
19000,Iowa,55,"        Funds, trusts, and other financial vehicles",(T),(T)
19000,Iowa,56,      Real estate and rental and leasing,336019,349864
19000,Iowa,57,        Real estate,213214,217413
19000,Iowa,58,        Rental and leasing services and lessors of nonfinancial intangible assets,122804,132450
19000,Iowa,59,    Professional and business services,2719021,3007278
19000,Iowa,60,"      Professional, scientific, and technical services",1358331,1465971
19000,Iowa,61,        Legal services,291710,301473
19000,Iowa,62,        Computer systems design and related services,219235,274787
19000,Iowa,63,"        Miscellaneous professional, scientific, and technical services",847387,889711
19000,Iowa,64,      Management of companies and enterprises,341523,354060
19000,Iowa,65,      Administrative and support and waste management and remediation services,1019167,1187247
19000,Iowa,66,        Administrative and support services,959057,1122129
19000,Iowa,67,        Waste management and remediation services,60110,65118
19000,Iowa,68,"    Educational services, health care, and social assistance",4573877,4996348
19000,Iowa,69,      Educational services,539693,562777
19000,Iowa,70,      Health care and social assistance,4034184,4433571
19000,Iowa,71,        Ambulatory health care services,1782569,2056317
19000,Iowa,72,        Hospitals,1110805,1172963
19000,Iowa,73,        Nursing and residential care facilities,842828,880861
19000,Iowa,74,        Social assistance,297983,323431
19000,Iowa,75,"    Arts, entertainment, recreation, accommodation, and food services",1378457,1517812
19000,Iowa,76,"      Arts, entertainment, and recreation",321211,350963
19000,Iowa,77,"        Performing arts, spectator sports, museums, and related activities",67466,71190
19000,Iowa,78,"        Amusement, gambling, and recreation industries",253745,279773
19000,Iowa,79,      Accommodation and food services,1057246,1166850
19000,Iowa,80,        Accommodation,235574,266053
19000,Iowa,81,        Food services and drinking places,821672,900796
19000,Iowa,82,    Other services (except government and government enterprises),1245591,1331581
19000,Iowa,83,  Government and government enterprises,7836434,8214364
19000,Iowa,84,    Federal civilian,980844,999876
19000,Iowa,85,    Military,166282,173135
19000,Iowa,86,    State and local,6689308,7041353
19000,Iowa,,Addenda:,,
19000,Iowa,87,Natural resources and mining,445267,509231
19000,Iowa,88,Trade,6395524,6716497
19000,Iowa,89,Transportation and utilities,2107442,2293456
19000,Iowa,90,Private goods-producing industries 2/,12259600,13288338
19000,Iowa,91,Private services-providing industries 3/,22961737,24921848
20000,Kansas,1,All industry total,42335995,45547248
20000,Kansas,2,  Private industries,34132187,37000356
